HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_WIN_PCT,AWAY_WIN_PCT,HOME_WIN_STREAK,AWAY_WIN_STREAK
1610612764,1610612755,2022,111,118,0.0,0.0026595744680851063,0,5
1610612751,1610612754,2022,116,109,0.0,0.002652519893899204,5,0
1610612761,1610612737,2022,139,109,0.0026455026455026454,0.0,2,0
1610612749,1610612765,2022,110,108,0.002638522427440633,0.0,4,0
1610612762,1610612763,2022,121,105,0.002631578947368421,0.0,1,5
1610612746,1610612745,2022,95,93,0.0026246719160104987,0.0,3,0
1610612746,1610612740,2022,91,112,0.002617801047120419,0.0,0,5
1610612738,1610612764,2022,112,94,0.0026109660574412533,0.0,5,0
1610612739,1610612752,2022,121,108,0.0026041666666666665,0.0,5,5
1610612765,1610612744,2022,128,114,0.0025974025974025974,0.0,1,0
1610612759,1610612750,2022,107,98,0.0,0.0025906735751295338,1,5
1610612742,1610612753,2022,114,105,0.0,0.002583979328165375,4,5
1610612756,1610612745,2022,124,109,0.002577319587628866,0.0,5,0
1610612747,1610612743,2022,121,110,0.002570694087403599,0.0,2,0
1610612758,1610612748,2022,119,113,0.002564102564102564,0.0,5,0
1610612766,1610612744,2022,120,113,0.0025575447570332483,0.0,1,0
1610612751,1610612754,2022,116,125,0.0,0.002551020408163265,5,1
1610612741,1610612755,2022,109,114,0.002544529262086514,0.0,0,5
1610612749,1610612737,2022,123,115,0.0025380710659898475,0.0,5,0
1610612742,1610612760,2022,111,117,0.002531645569620253,0.0,0,2
1610612762,1610612763,2022,124,123,0.0025252525252525255,0.0,2,5
1610612765,1610612737,2022,112,136,0.0025188916876574307,0.0,0,1
